Date,Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,Rating
2019-02-28,635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,Ewallet,168.0,4.8
2019-02-28,142-72-4741,C,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,195.72,Credit card,186.4,6.0
2019-02-28,291-59-1384,B,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,Cash,60.3,6.0
2019-03-01,220-28-1851,A,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,Ewallet,69.46,9.7
2019-03-01,470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.82,3,2.223,46.683,Credit card,44.46,8.7
2019-03-01,811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,10,22.74,477.54,Credit card,454.8,4.8
2019-03-01,207-73-1363,B,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,Ewallet,139.02,8.1
2019-03-01,453-63-6187,B,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,Ewallet,82.5,6.5
2019-03-01,339-96-8318,B,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,Ewallet,569.17,6.3
2019-03-01,238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,Ewallet,53.72,6.4
2019-03-01,247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,Credit card,89.28,4.4
2019-03-01,189-98-2939,C,Naypyitaw,Normal,Male,Fashion accessories,78.55,9,35.3475,742.2975,Cash,706.95,7.2
2019-03-01,153-58-4872,C,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,Ewallet,299.56,4.2
2019-03-02,346-84-3103,B,Mandalay,Member,Female,Electronic accessories,13.22,5,3.305,69.405,Cash,66.1,4.3
2019-03-02,860-73-6466,A,Yangon,Member,Female,Sports and travel,39.47,2,3.947,82.887,Credit card,78.94,5.0
2019-03-02,408-26-9866,C,Naypyitaw,Normal,Female,Sports and travel,73.98,7,25.893,543.753,Ewallet,517.86,4.1
2019-03-02,303-96-2227,B,Mandalay,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,Ewallet,973.8,4.4
2019-03-02,565-67-6697,B,Mandalay,Member,Male,Home and lifestyle,27.0,9,12.15,255.15,Cash,243.0,4.8
2019-03-02,883-17-4236,C,Naypyitaw,Normal,Female,Sports and travel,14.39,2,1.439,30.219,Credit card,28.78,7.2
2019-03-02,640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,9,39.7755,835.2855,Cash,795.51,6.3
2019-03-02,576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,3,11.0115,231.2415,Ewallet,220.23,4.0
2019-03-02,878-30-2331,C,Naypyitaw,Member,Female,Sports and travel,54.55,10,27.275,572.775,Credit card,545.5,7.1
2019-03-02,720-72-2436,A,Yangon,Normal,Male,Food and beverages,66.52,4,13.304,279.384,Ewallet,266.08,6.9
2019-03-02,825-94-5922,B,Mandalay,Normal,Male,Sports and travel,25.31,2,2.531,53.151,Ewallet,50.62,7.2
2019-03-02,817-69-8206,B,Mandalay,Normal,Female,Electronic accessories,99.73,9,44.8785,942.4485,Credit card,897.57,6.5
2019-03-02,172-42-8274,B,Mandalay,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,Credit card,76.54,5.8
2019-03-02,549-59-1358,A,Yangon,Member,Male,Sports and travel,88.63,3,13.2945,279.1845,Ewallet,265.89,6.0
2019-03-02,225-98-1496,C,Naypyitaw,Normal,Female,Fashion accessories,27.02,3,4.053,85.113,Credit card,81.06,7.1
2019-03-02,636-98-3364,B,Mandalay,Member,Female,Electronic accessories,26.26,3,3.939,82.719,Ewallet,78.78,6.3
2019-03-02,607-76-6216,C,Naypyitaw,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,Credit card,462.45,8.6
2019-03-02,725-54-0677,C,Naypyitaw,Member,Male,Health and beauty,85.6,7,29.96,629.16,Cash,599.2,5.3
2019-03-03,324-41-6833,C,Naypyitaw,Member,Female,Electronic accessories,30.2,8,12.08,253.68,Ewallet,241.6,5.1
2019-03-03,211-05-0490,C,Naypyitaw,Member,Female,Electronic accessories,51.92,5,12.98,272.58,Cash,259.6,7.5
2019-03-03,610-46-4100,A,Yangon,Normal,Male,Health and beauty,28.95,7,10.1325,212.7825,Credit card,202.65,6.0
2019-03-03,651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,48.7305,Credit card,46.41,4.0
2019-03-03,733-33-4967,C,Naypyitaw,Normal,Male,Electronic accessories,20.85,8,8.34,175.14,Cash,166.8,6.3
2019-03-03,861-77-0145,C,Naypyitaw,Member,Male,Electronic accessories,81.97,10,40.985,860.685,Cash,819.7,9.2
2019-03-03,568-88-3448,A,Yangon,Normal,Male,Health and beauty,25.0,1,1.25,26.25,Ewallet,25.0,5.5
2019-03-03,777-82-7220,B,Mandalay,Member,Male,Home and lifestyle,30.12,8,12.048,253.008,Cash,240.96,7.7
2019-03-03,234-03-4040,B,Mandalay,Member,Female,Food and beverages,73.05,10,36.525,767.025,Credit card,730.5,8.7
2019-03-03,468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,8,17.604,369.684,Cash,352.08,8.8
2019-03-03,631-41-3108,A,Yangon,Normal,Male,Home and lifestyle,46.33,7,16.2155,340.5255,Credit card,324.31,7.4
2019-03-03,305-14-0245,B,Mandalay,Member,Female,Home and lifestyle,94.49,8,37.796,793.716,Ewallet,755.92,7.5
2019-03-03,175-54-2529,A,Yangon,Member,Male,Food and beverages,22.17,8,8.868,186.228,Credit card,177.36,9.6
2019-03-03,302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,46.53,6,13.959,293.139,Credit card,279.18,4.3
2019-03-04,558-60-5016,A,Yangon,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,Ewallet,299.7,7.2
2019-03-04,228-96-1411,C,Naypyitaw,Member,Female,Food and beverages,98.7,8,39.48,829.08,Cash,789.6,7.6
2019-03-04,221-25-5073,A,Yangon,Normal,Female,Food and beverages,74.66,4,14.932,313.572,Cash,298.64,8.5
2019-03-04,759-29-9521,A,Yangon,Member,Female,Fashion accessories,48.96,9,22.032,462.672,Cash,440.64,8.0
2019-03-04,276-75-6884,A,Yangon,Normal,Female,Health and beauty,68.71,3,10.3065,216.4365,Cash,206.13,8.7
2019-03-04,586-25-0848,A,Yangon,Normal,Female,Sports and travel,12.34,7,4.319,90.699,Credit card,86.38,6.7
2019-03-04,346-12-3257,B,Mandalay,Member,Male,Electronic accessories,19.24,9,8.658,181.818,Cash,173.16,8.0
2019-03-04,689-05-1884,A,Yangon,Member,Male,Health and beauty,48.63,10,24.315,510.615,Cash,486.3,8.8
2019-03-04,227-50-3718,A,Yangon,Normal,Male,Health and beauty,14.62,5,3.655,76.755,Cash,73.1,4.4
2019-03-04,256-08-8343,A,Yangon,Normal,Female,Home and lifestyle,56.53,4,11.306,237.426,Ewallet,226.12,5.5
2019-03-04,667-92-0055,A,Yangon,Member,Male,Health and beauty,99.83,6,29.949,628.929,Ewallet,598.98,8.5
2019-03-04,320-49-6392,C,Naypyitaw,Normal,Female,Electronic accessories,30.24,1,1.512,31.752,Cash,30.24,8.4
2019-03-05,829-49-1914,C,Naypyitaw,Member,Female,Food and beverages,78.31,10,39.155,822.255,Ewallet,783.1,6.6
2019-03-05,655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,3,11.7465,246.6765,Ewallet,234.93,5.4
2019-03-05,608-04-3797,B,Mandalay,Member,Female,Health and beauty,25.32,8,10.128,212.688,Ewallet,202.56,8.7
2019-03-05,148-82-2527,C,Naypyitaw,Member,Female,Home and lifestyle,12.12,10,6.06,127.26,Credit card,121.2,8.4
2019-03-05,593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,8,38.184,801.864,Ewallet,763.68,4.7
2019-03-05,510-95-6347,B,Mandalay,Member,Female,Food and beverages,48.52,3,7.278,152.838,Ewallet,145.56,4.0
2019-03-05,730-50-9884,C,Naypyitaw,Normal,Female,Sports and travel,83.06,7,29.071,610.491,Ewallet,581.42,4.0
2019-03-05,895-66-0685,B,Mandalay,Member,Male,Food and beverages,18.08,3,2.712,56.952,Ewallet,54.24,8.0
2019-03-05,755-12-3214,C,Naypyitaw,Member,Female,Fashion accessories,44.22,5,11.055,232.155,Credit card,221.1,8.6
2019-03-05,433-75-6987,B,Mandalay,Member,Female,Health and beauty,55.97,7,19.5895,411.3795,Ewallet,391.79,8.9
2019-03-05,848-42-2560,A,Yangon,Normal,Female,Fashion accessories,81.91,2,8.191,172.011,Cash,163.82,7.8
2019-03-05,291-32-1427,B,Mandalay,Member,Male,Fashion accessories,21.94,5,5.485,115.185,Ewallet,109.7,5.3
2019-03-05,371-85-5789,B,Mandalay,Normal,Male,Health and beauty,87.98,3,13.197,277.137,Ewallet,263.94,5.1
2019-03-05,733-01-9107,B,Mandalay,Normal,Male,Home and lifestyle,82.7,6,24.81,521.01,Cash,496.2,7.4
2019-03-05,102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,7,22.8585,480.0285,Credit card,457.17,4.2
2019-03-05,174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,10,34.87,732.27,Credit card,697.4,8.9
2019-03-05,793-10-3222,B,Mandalay,Member,Female,Health and beauty,41.06,6,12.318,258.678,Credit card,246.36,8.3
2019-03-06,783-09-1637,B,Mandalay,Normal,Female,Sports and travel,67.43,5,16.8575,354.0075,Ewallet,337.15,6.3
2019-03-06,468-01-2051,B,Mandalay,Normal,Male,Food and beverages,62.08,7,21.728,456.288,Ewallet,434.56,5.4
2019-03-06,715-20-1673,B,Mandalay,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,Cash,141.9,9.4
2019-03-06,149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,9,16.794,352.674,Ewallet,335.88,5.1
2019-03-06,883-69-1285,B,Mandalay,Member,Male,Fashion accessories,49.92,2,4.992,104.832,Credit card,99.84,7.0
2019-03-06,254-31-0042,A,Yangon,Member,Male,Electronic accessories,21.5,9,9.675,203.175,Credit card,193.5,7.8
2019-03-06,523-38-0215,C,Naypyitaw,Normal,Male,Home and lifestyle,37.0,1,1.85,38.85,Credit card,37.0,7.9
2019-03-06,802-70-5316,A,Yangon,Member,Female,Sports and travel,92.13,6,27.639,580.419,Cash,552.78,8.3
2019-03-06,262-47-2794,B,Mandalay,Member,Male,Home and lifestyle,71.86,8,28.744,603.624,Credit card,574.88,6.2
2019-03-06,199-75-8169,A,Yangon,Member,Male,Sports and travel,15.81,10,7.905,166.005,Credit card,158.1,8.6
2019-03-06,885-17-6250,A,Yangon,Normal,Female,Health and beauty,79.74,1,3.987,83.727,Ewallet,79.74,7.3
2019-03-07,748-45-2862,A,Yangon,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,Cash,113.24,8.2
2019-03-07,242-55-6721,B,Mandalay,Normal,Male,Home and lifestyle,16.16,2,1.616,33.936,Ewallet,32.32,6.5
2019-03-07,598-47-9715,C,Naypyitaw,Normal,Male,Electronic accessories,84.07,4,16.814,353.094,Ewallet,336.28,4.4
2019-03-07,307-85-2293,B,Mandalay,Normal,Male,Home and lifestyle,50.28,5,12.57,263.97,Ewallet,251.4,9.7
2019-03-07,399-69-4630,C,Naypyitaw,Normal,Male,Electronic accessories,22.21,6,6.663,139.923,Credit card,133.26,8.6
2019-03-07,471-41-2823,C,Naypyitaw,Normal,Male,Food and beverages,99.79,2,9.979,209.559,Ewallet,199.58,8.0
2019-03-07,423-64-4619,A,Yangon,Member,Female,Health and beauty,15.55,9,6.9975,146.9475,Cash,139.95,5.0
2019-03-07,643-38-7867,A,Yangon,Normal,Male,Home and lifestyle,97.94,1,4.897,102.837,Ewallet,97.94,6.9
2019-03-07,821-07-3596,C,Naypyitaw,Normal,Female,Fashion accessories,16.45,4,3.29,69.09,Ewallet,65.8,5.6
2019-03-08,483-71-1164,C,Naypyitaw,Normal,Female,Health and beauty,81.3,6,24.39,512.19,Ewallet,487.8,5.3
2019-03-08,594-34-4444,A,Yangon,Normal,Male,Electronic accessories,97.16,1,4.858,102.018,Ewallet,97.16,7.2
2019-03-08,345-08-4992,A,Yangon,Normal,Male,Home and lifestyle,33.99,6,10.197,214.137,Credit card,203.94,7.7
2019-03-08,574-57-9721,C,Naypyitaw,Normal,Male,Food and beverages,43.27,2,4.327,90.867,Ewallet,86.54,5.7
2019-03-08,364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,5,4.4075,92.5575,Cash,88.15,8.5
2019-03-08,458-41-1477,C,Naypyitaw,Normal,Female,Health and beauty,46.26,6,13.878,291.438,Credit card,277.56,9.5
2019-03-08,549-96-4200,C,Naypyitaw,Member,Male,Food and beverages,17.04,4,3.408,71.568,Ewallet,68.16,7.0
2019-03-08,632-90-0281,C,Naypyitaw,Normal,Female,Fashion accessories,37.55,10,18.775,394.275,Credit card,375.5,9.3
2019-03-08,226-31-3081,C,Naypyitaw,Normal,Female,Electronic accessories,15.28,5,3.82,80.22,Cash,76.4,9.6
2019-03-08,325-77-6186,A,Yangon,Member,Female,Home and lifestyle,90.65,10,45.325,951.825,Ewallet,906.5,7.3
2019-03-08,563-91-7120,A,Yangon,Normal,Female,Fashion accessories,61.77,5,15.4425,324.2925,Cash,308.85,6.7
2019-03-09,219-22-9386,B,Mandalay,Member,Male,Sports and travel,99.96,9,44.982,944.622,Credit card,899.64,4.2
2019-03-09,277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,9,44.5365,935.2665,Cash,890.73,6.7
2019-03-09,132-32-9879,B,Mandalay,Member,Female,Electronic accessories,93.96,4,18.792,394.632,Cash,375.84,9.5
2019-03-09,127-47-6963,A,Yangon,Normal,Male,Health and beauty,51.71,4,10.342,217.182,Credit card,206.84,9.8
2019-03-09,268-27-6179,B,Mandalay,Member,Female,Fashion accessories,56.47,8,22.588,474.348,Ewallet,451.76,7.3
2019-03-09,841-35-6630,C,Naypyitaw,Normal,Female,Electronic accessories,75.91,6,22.773,478.233,Cash,455.46,8.7
2019-03-09,652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,8,38.916,817.236,Credit card,778.32,6.2
2019-03-09,616-87-0016,B,Mandalay,Normal,Male,Fashion accessories,95.54,7,33.439,702.219,Credit card,668.78,9.6
2019-03-09,299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,7,18.263,383.523,Cash,365.26,9.3
2019-03-09,529-56-3974,B,Mandalay,Member,Male,Electronic accessories,25.51,4,5.102,107.142,Cash,102.04,6.8
2019-03-09,815-11-1168,A,Yangon,Member,Male,Food and beverages,99.78,5,24.945,523.845,Cash,498.9,5.4
2019-03-09,360-39-5055,C,Naypyitaw,Member,Male,Sports and travel,48.91,5,12.2275,256.7775,Cash,244.55,6.6
2019-03-09,816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.87,2,6.087,127.827,Ewallet,121.74,8.7
2019-03-09,308-47-4913,A,Yangon,Member,Female,Sports and travel,52.26,10,26.13,548.73,Credit card,522.6,6.2
2019-03-09,157-13-5295,A,Yangon,Member,Male,Health and beauty,51.94,10,25.97,545.37,Ewallet,519.4,6.5
2019-03-09,489-64-4354,C,Naypyitaw,Normal,Male,Fashion accessories,16.28,1,0.814,17.094,Cash,16.28,5.0
2019-03-10,668-90-8900,A,Yangon,Normal,Female,Home and lifestyle,93.69,7,32.7915,688.6215,Credit card,655.83,4.5
2019-03-10,607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,10,40.975,860.475,Credit card,819.5,6.0
2019-03-10,790-29-1172,B,Mandalay,Normal,Female,Food and beverages,57.34,3,8.601,180.621,Credit card,172.02,7.9
2019-03-10,596-42-3999,B,Mandalay,Normal,Male,Food and beverages,18.22,7,6.377,133.917,Credit card,127.54,6.6
2019-03-10,696-90-2548,A,Yangon,Normal,Male,Sports and travel,25.84,3,3.876,81.396,Ewallet,77.52,6.6
2019-03-10,239-48-4278,A,Yangon,Member,Male,Food and beverages,10.13,7,3.5455,74.4555,Ewallet,70.91,8.3
2019-03-10,453-12-7053,C,Naypyitaw,Normal,Male,Fashion accessories,45.74,3,6.861,144.081,Credit card,137.22,6.5
2019-03-10,246-55-6923,C,Naypyitaw,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,Credit card,322.11,5.1
2019-03-10,745-74-0715,A,Yangon,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,Ewallet,116.06,8.8
2019-03-10,129-29-8530,A,Yangon,Member,Male,Sports and travel,62.62,5,15.655,328.755,Ewallet,313.1,7.0
2019-03-10,189-17-4241,A,Yangon,Normal,Female,Fashion accessories,87.67,2,8.767,184.107,Credit card,175.34,7.7
2019-03-10,156-20-0370,B,Mandalay,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,Credit card,25.45,5.1
2019-03-11,689-16-9784,C,Naypyitaw,Normal,Male,Food and beverages,46.77,6,14.031,294.651,Cash,280.62,6.0
2019-03-11,721-86-6247,A,Yangon,Normal,Female,Home and lifestyle,63.42,8,25.368,532.728,Ewallet,507.36,7.4
2019-03-11,584-86-7256,C,Naypyitaw,Member,Male,Sports and travel,34.56,7,12.096,254.016,Credit card,241.92,7.3
2019-03-11,892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,Ewallet,141.6,6.2
2019-03-11,214-30-2776,B,Mandalay,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,Credit card,172.45,9.0
2019-03-11,656-95-9349,A,Yangon,Member,Female,Health and beauty,68.93,7,24.1255,506.6355,Credit card,482.51,4.6
2019-03-11,319-50-3348,B,Mandalay,Normal,Female,Home and lifestyle,40.3,2,4.03,84.63,Ewallet,80.6,4.4
2019-03-11,448-81-5016,A,Yangon,Normal,Male,Health and beauty,59.77,2,5.977,125.517,Credit card,119.54,5.8
2019-03-11,749-81-8133,A,Yangon,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,Cash,378.68,6.8
2019-03-11,891-58-8335,B,Mandalay,Member,Female,Sports and travel,29.61,7,10.3635,217.6335,Cash,207.27,6.5
2019-03-11,704-20-4138,C,Naypyitaw,Member,Female,Health and beauty,29.67,7,10.3845,218.0745,Credit card,207.69,8.1
2019-03-12,427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,Ewallet,285.11,5.4
2019-03-12,253-12-6086,A,Yangon,Member,Female,Sports and travel,98.4,7,34.44,723.24,Credit card,688.8,8.7
2019-03-12,565-17-3836,A,Yangon,Member,Female,Health and beauty,47.67,4,9.534,200.214,Cash,190.68,9.1
2019-03-12,152-08-9985,B,Mandalay,Member,Male,Health and beauty,64.36,9,28.962,608.202,Credit card,579.24,8.6
2019-03-12,719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.892,Cash,377.04,8.6
2019-03-12,266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,Ewallet,385.28,5.2
2019-03-12,545-46-3100,B,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,Credit card,31.77,8.7
2019-03-12,573-10-3877,B,Mandalay,Member,Male,Health and beauty,39.01,1,1.9505,40.9605,Credit card,39.01,4.7
2019-03-12,699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,Credit card,166.0,8.2
2019-03-12,651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,Credit card,184.88,6.2
2019-03-12,120-06-4233,C,Naypyitaw,Normal,Male,Electronic accessories,30.61,6,9.183,192.843,Cash,183.66,9.3
2019-03-12,276-54-0879,B,Mandalay,Normal,Male,Sports and travel,97.74,4,19.548,410.508,Ewallet,390.96,6.4
2019-03-13,655-85-5130,B,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,160.86,Cash,153.2,5.7
2019-03-13,173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,Cash,145.76,6.1
2019-03-13,316-01-3952,A,Yangon,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,Ewallet,271.35,4.6
2019-03-13,101-17-6199,A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,Credit card,320.53,7.0
2019-03-13,336-78-2147,C,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,Credit card,511.28,4.6
2019-03-13,877-22-3308,A,Yangon,Member,Male,Health and beauty,15.87,10,7.935,166.635,Cash,158.7,5.8
2019-03-13,137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,Ewallet,97.52,6.8
2019-03-13,686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,Ewallet,69.4,8.2
2019-03-13,585-03-5943,B,Mandalay,Normal,Male,Health and beauty,18.11,10,9.055,190.155,Ewallet,181.1,5.9
2019-03-13,584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,Ewallet,56.5,9.6
2019-03-14,442-48-3607,A,Yangon,Member,Male,Food and beverages,23.48,2,2.348,49.308,Credit card,46.96,7.9
2019-03-14,722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,Credit card,42.85,9.3
2019-03-14,808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,Credit card,141.88,6.9
2019-03-14,139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,Ewallet,877.32,7.4
2019-03-14,115-99-4379,B,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,Credit card,383.11,8.5
2019-03-14,189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,Cash,696.85,7.6
2019-03-14,730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,Ewallet,420.66,5.2
2019-03-14,457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,Ewallet,211.32,6.5
2019-03-14,558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,Ewallet,194.95,6.0
2019-03-14,122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,Cash,461.88,5.6
2019-03-14,379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,Cash,596.1,5.3
2019-03-14,499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,Ewallet,425.68,5.0
2019-03-14,210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,Ewallet,89.28,4.1
2019-03-14,174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,Cash,194.22,7.3
2019-03-14,169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,Credit card,47.07,5.8
2019-03-14,840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,Ewallet,439.55,4.4
2019-03-14,628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,Cash,825.8,5.0
2019-03-14,373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,Ewallet,775.6,6.9
2019-03-15,361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,Credit card,724.24,6.5
2019-03-15,542-41-0513,B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,Cash,229.96,6.6
2019-03-15,359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,Credit card,92.78,9.8
2019-03-15,848-62-7243,A,Yangon,Normal,Male,Health and beauty,24.89,9,11.2005,235.2105,Cash,224.01,7.4
2019-03-15,595-11-5460,A,Yangon,Normal,Male,Health and beauty,96.58,2,9.658,202.818,Credit card,193.16,5.1
2019-03-15,510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,Credit card,196.6,7.2
2019-03-15,154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,Ewallet,522.08,6.3
2019-03-15,585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,Cash,290.4,5.3
2019-03-15,605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,Ewallet,54.36,4.3
2019-03-15,760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,Cash,122.31,5.8
2019-03-15,565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,Ewallet,86.0,6.2
2019-03-15,273-16-6619,B,Mandalay,Normal,Male,Home and lifestyle,33.2,2,3.32,69.72,Credit card,66.4,4.4
2019-03-16,701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,Ewallet,343.7,6.7
2019-03-16,286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,Cash,790.2,9.2
2019-03-16,210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,Ewallet,389.04,6.8
2019-03-16,575-30-8091,A,Yangon,Normal,Male,Sports and travel,72.5,8,29.0,609.0,Ewallet,580.0,9.2
2019-03-16,727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,Ewallet,318.05,4.8
2019-03-16,578-80-7669,B,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,Cash,74.97,5.6
2019-03-16,711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,Cash,382.56,7.9
2019-03-16,290-68-2984,A,Yangon,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,Cash,95.0,5.2
2019-03-16,617-15-4209,C,Naypyitaw,Member,Male,Health and beauty,15.37,2,1.537,32.277,Cash,30.74,7.2
2019-03-17,320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,Cash,22.62,6.4
2019-03-17,642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,Ewallet,327.06,7.8
2019-03-17,220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,Cash,309.88,4.2
2019-03-17,662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.495,Credit card,351.9,8.4
2019-03-17,880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,Ewallet,769.2,5.6
2019-03-17,152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,Credit card,101.52,4.3
2019-03-18,263-87-5680,C,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,Ewallet,285.3,7.8
2019-03-18,256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,Cash,91.98,9.8
2019-03-18,776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,Credit card,132.36,7.9
2019-03-18,413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,Ewallet,51.47,8.5
2019-03-18,485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,Credit card,166.3,4.2
2019-03-18,420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,Ewallet,299.1,4.7
